"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"Q3P_2","SMD_SON127P615X520X100-8N","146.5mm","113.4501mm","146.5mm","113.4501mm","148.405mm","116.2001mm","T","270.00","AP1RA03GMT-3"
"Q3P_1","SMD_SON127P615X520X100-8N","146.5mm","97.4501mm","146.5mm","97.4501mm","148.405mm","100.2001mm","T","270.00","AP1RA03GMT-3"
"Q2P_3","SMD_SON127P615X520X100-8N","140.2552mm","129.3501mm","140.2552mm","129.3501mm","142.1602mm","132.1001mm","T","270.00","AP1RA03GMT-3"
"Q2P_2","SMD_SON127P615X520X100-8N","140.2552mm","113.4501mm","140.2552mm","113.4501mm","142.1602mm","116.2001mm","T","270.00","AP1RA03GMT-3"
"Q2P_1","SMD_SON127P615X520X100-8N","140.2552mm","97.4501mm","140.2552mm","97.4501mm","142.1602mm","100.2001mm","T","270.00","AP1RA03GMT-3"
"Q1P_3","SMD_SON127P615X520X100-8N","133.5002mm","129.1001mm","133.5002mm","129.1001mm","136.2502mm","127.1951mm","T","180.00","AP1RA03GMT-3"
"Q1P_2","SMD_SON127P615X520X100-8N","133.5002mm","113.2001mm","133.5002mm","113.2001mm","136.2502mm","111.2951mm","T","180.00","AP1RA03GMT-3"
"Q1P_1","SMD_SON127P615X520X100-8N","133.5002mm","97.2001mm","133.5002mm","97.2001mm","136.2502mm","95.2951mm","T","180.00","AP1RA03GMT-3"
"L1P_3","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","156.25mm","133.1001mm","156.25mm","133.1001mm","156.25mm","128.1251mm","T","90.00","SLC1480-201MLD"
"L1P_2","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","156.25mm","117.2001mm","156.25mm","117.2001mm","156.25mm","112.2251mm","T","90.00","SLC1480-201MLD"
"L1P_1","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","156.25mm","101.2001mm","156.25mm","101.2001mm","156.25mm","96.2251mm","T","90.00","SLC1480-201MLD"
"D10","SMD_DO214AC_SMC","114.4mm","78mm","114.4mm","78mm","114.4mm","81.4mm","T","270.00","SMCJ12A"
"D9","SMD_DO214AC_SMA","162.5mm","192.5mm","162.5mm","192.5mm","162.5mm","194.5mm","T","270.00","SS14"
"D2","SMD_0805_LED2012X100N","107mm","164mm","107mm","164mm","105.95mm","164mm","T","360.00","Green 	SML210MT ROHM"
"D1","SMD_0805_LED2012X100N","107mm","162mm","107mm","162mm","105.95mm","162mm","T","360.00","Red SML210VT ROHM"
"D1P_3","SMD_SOT23_SOT95P240X120-3N","137.1mm","138.5501mm","137.1mm","138.5501mm","138.05mm","139.7001mm","T","270.00","BAT54C"
"D1P_2","SMD_SOT23_SOT95P240X120-3N","137.1mm","122.6501mm","137.1mm","122.6501mm","138.05mm","123.8001mm","T","270.00","BAT54C"
"D1P_1","SMD_SOT23_SOT95P240X120-3N","137.1mm","106.6501mm","137.1mm","106.6501mm","138.05mm","107.8001mm","T","270.00","BAT54C"
"C26","SMD_0805_CAPC2012X145N","166.8118mm","183.725mm","166.8118mm","183.725mm","167.7118mm","183.725mm","T","180.00","22uF/6.3V"
"C25","SMD_0805_CAPC2012X145N","166.8118mm","185.75mm","166.8118mm","185.75mm","165.9118mm","185.75mm","T","360.00","22uF/6.3V"
"C15","SMD_0805_CAPC2012X145N","170.4mm","190.2mm","170.4mm","190.2mm","170.4mm","189.3mm","T","90.00","10uF/16V"
"C14","SMD_0805_CAPC2012X145N","165mm","198.9mm","165mm","198.9mm","165mm","198mm","T","90.00","10uF/16V"
"C13","SMD_0603_CAPC1608X80N","111mm","159.5mm","111mm","159.5mm","111mm","160.3mm","T","270.00","18pF"
"C12","SMD_0603_CAPC1608X80N","111mm","170.5mm","111mm","170.5mm","111mm","169.7mm","T","90.00","18pF"
"C11","SMD_0603_CAPC1608X80N","125.2mm","153.8mm","125.2mm","153.8mm","124.4mm","153.8mm","T","360.00","100nF"
"C10","SMD_0603_CAPC1608X80N","111mm","167mm","111mm","167mm","111mm","166.2mm","T","90.00","100nF"
"C9","SMD_0603_CAPC1608X80N","124mm","174mm","124mm","174mm","124mm","173.2mm","T","90.00","100nF"
"C8","SMD_0603_CAPC1608X80N","140.5mm","165.4mm","140.5mm","165.4mm","140.5mm","164.6mm","T","90.00","100nF"
"C7","SMD_0603_CAPC1608X80N","142.2499mm","162.1501mm","142.2499mm","162.1501mm","142.2499mm","161.3501mm","T","90.00","100nF"
"C7P_3","SMD_1210_CAPC3225X279N","147.75mm","135.3501mm","147.75mm","135.3501mm","147.75mm","136.8501mm","T","270.00","220uF"
"C7P_2","SMD_1210_CAPC3225X279N","147.75mm","119.4501mm","147.75mm","119.4501mm","147.75mm","120.9501mm","T","270.00","220uF"
"C7P_1","SMD_1210_CAPC3225X279N","147.75mm","103.4501mm","147.75mm","103.4501mm","147.75mm","104.9501mm","T","270.00","220uF"
"C6P_3","SMD_1210_CAPC3225X279N","144.5mm","135.3501mm","144.5mm","135.3501mm","144.5mm","136.8501mm","T","270.00","220uF"
"C6P_2","SMD_1210_CAPC3225X279N","144.5mm","119.4501mm","144.5mm","119.4501mm","144.5mm","120.9501mm","T","270.00","220uF"
"C6P_1","SMD_1210_CAPC3225X279N","144.5mm","103.4501mm","144.5mm","103.4501mm","144.5mm","104.9501mm","T","270.00","220uF"
"C5P_3","SMD_1210_CAPC3225X279N","132.1mm","133.8mm","132.1mm","133.8mm","130.6mm","133.8mm","T","360.00","22uF/16V"
"C5P_2","SMD_1210_CAPC3225X279N","132.1mm","121mm","132.1mm","121mm","130.6mm","121mm","T","360.00","22uF/16V"
"C5P_1","SMD_1210_CAPC3225X279N","132.1mm","101.9mm","132.1mm","101.9mm","130.6mm","101.9mm","T","360.00","22uF/16V"
"C4","SMD_0603_CAPC1608X80N","134.5mm","166mm","134.5mm","166mm","133.7mm","166mm","T","360.00","100nF"
"C4P_3","SMD_1210_CAPC3225X279N","132.1mm","137mm","132.1mm","137mm","130.6mm","137mm","T","360.00","22uF/16V"
"C4P_2","SMD_1210_CAPC3225X279N","132.1mm","117.8mm","132.1mm","117.8mm","130.6mm","117.8mm","T","360.00","22uF/16V"
"C4P_1","SMD_1210_CAPC3225X279N","132.1mm","105.1mm","132.1mm","105.1mm","130.6mm","105.1mm","T","360.00","22uF/16V"
"C3","SMD_0603_CAPC1608X80N","133.5mm","175mm","133.5mm","175mm","133.5mm","174.2mm","T","90.00","1nF"
"C3P_3","SMD_0805_CAPC2012X145N","135.8001mm","134.7mm","135.8001mm","134.7mm","135.8001mm","135.6mm","T","270.00","100nF/50V"
"C3P_2","SMD_0805_CAPC2012X145N","135.8001mm","118.8mm","135.8001mm","118.8mm","135.8001mm","119.7mm","T","270.00","100nF/50V"
"C3P_1","SMD_0805_CAPC2012X145N","135.8001mm","102.8mm","135.8001mm","102.8mm","135.8001mm","103.7mm","T","270.00","100nF/50V"
"C2","SMD_0603_CAPC1608X80N","129.5mm","175.5mm","129.5mm","175.5mm","130.3mm","175.5mm","T","180.00","1nF"
"C2P_3","SMD_0805_CAPC2012X145N","141.0501mm","138.8002mm","141.0501mm","138.8002mm","140.1501mm","138.8002mm","T","360.00","1uF/16V"
"C2P_2","SMD_0805_CAPC2012X145N","141.0501mm","122.9002mm","141.0501mm","122.9002mm","140.1501mm","122.9002mm","T","360.00","1uF/16V"
"C2P_1","SMD_0805_CAPC2012X145N","141.0501mm","106.9002mm","141.0501mm","106.9002mm","140.1501mm","106.9002mm","T","360.00","1uF/16V"
"C1P_3","SMD_0805_CAPC2012X145N","133.6001mm","139.5002mm","133.6001mm","139.5002mm","132.7001mm","139.5002mm","T","360.00","10uF/16V"
"C1P_2","SMD_0805_CAPC2012X145N","133.6001mm","123.6002mm","133.6001mm","123.6002mm","132.7001mm","123.6002mm","T","360.00","10uF/16V"
"C1P_1","SMD_0805_CAPC2012X145N","133.6001mm","107.6002mm","133.6001mm","107.6002mm","132.7001mm","107.6002mm","T","360.00","10uF/16V"
"C17","SMD_0805_CAPC2012X145N","125.8mm","174.1mm","125.8mm","174.1mm","125.8mm","173.2mm","T","90.00","22uF/6.3V"
"D3","SMD_0805_LED2012X100N","107mm","168mm","107mm","168mm","105.95mm","168mm","T","360.00","Yellow SML210YT ROHM"
"D4","SMD_0805_LED2012X100N","107mm","166mm","107mm","166mm","105.95mm","166mm","T","360.00","Orange 	SML210DT ROHM"
"D5","SMD_SOT95P280X145-6N-W","119.5mm","174.5mm","119.5mm","174.5mm","118.55mm","173.2mm","T","90.00","SMS05T1G"
"J2","SMD_CON-CVILUX-CU04-SCM15B0","145mm","244.7mm","145mm","244.5mm","146.6mm","241.9mm","T","180.00","CU04SCM15B0-R0"
"R9","SMD_0603_RESC1608X55N","134.5mm","158mm","134.5mm","158mm","133.7mm","158mm","T","360.00","10k"
"R10","SMD_0603_RESC1608X55N","129.75mm","156.1mm","129.75mm","156.1mm","129.75mm","156.9mm","T","270.00","10k"
"R11","SMD_0603_RESC1608X55N","128.25mm","156.1mm","128.25mm","156.1mm","128.25mm","156.9mm","T","270.00","10k"
"R12","SMD_0603_RESC1608X55N","134.5mm","159.5mm","134.5mm","159.5mm","135.3mm","159.5mm","T","180.00","10k"
"R15","SMD_0603_RESC1608X55N","132mm","175mm","132mm","175mm","132mm","175.8mm","T","270.00","10k"
"R16","SMD_0603_RESC1608X55N","129.5mm","174mm","129.5mm","174mm","128.7mm","174mm","T","360.00","2.4k"
"R17","SMD_0603_RESC1608X55N","111mm","163mm","111mm","163mm","111mm","163.8mm","T","270.00","0"
"R18","SMD_0603_RESC1608X55N","135mm","175mm","135mm","175mm","135mm","174.2mm","T","90.00","10k"
"R22","SMD_0603_RESC1608X55N","140.5mm","162.15mm","140.5mm","162.15mm","140.5mm","161.35mm","T","90.00","10k"
"R25","SMD_0603_RESC1608X55N","127mm","177mm","127mm","177mm","127.8mm","177mm","T","180.00","0"
"R31","SMD_0603_RESC1608X55N","166.2mm","181.1501mm","166.2mm","181.1501mm","166.2mm","180.3501mm","T","90.00","47"
"U1","SMD_QFP50P1200X1200X120-64N","125mm","165mm","125mm","165mm","130.75mm","161.25mm","T","180.00","dsPIC33EP256MU806"
"C1P_4","SMD_0805_CAPC2012X145N","133.6mm","155.6mm","133.6mm","155.6mm","132.7mm","155.6mm","T","360.00","10uF/16V"
"C1P_5","SMD_0805_CAPC2012X145N","116.3998mm","142.4mm","116.3998mm","142.4mm","117.2998mm","142.4mm","T","180.00","10uF/16V"
"C1P_6","SMD_0805_CAPC2012X145N","116.3998mm","126.4mm","116.3998mm","126.4mm","117.2998mm","126.4mm","T","180.00","10uF/16V"
"C1P_7","SMD_0805_CAPC2012X145N","116.3998mm","110.4mm","116.3998mm","110.4mm","117.2998mm","110.4mm","T","180.00","10uF/16V"
"C1P_8","SMD_0805_CAPC2012X145N","116.4mm","94.4mm","116.4mm","94.4mm","117.3mm","94.4mm","T","180.00","10uF/16V"
"C2P_4","SMD_0805_CAPC2012X145N","141.05mm","154.9mm","141.05mm","154.9mm","140.15mm","154.9mm","T","360.00","1uF/16V"
"C2P_5","SMD_0805_CAPC2012X145N","108.95mm","143.1mm","108.95mm","143.1mm","109.85mm","143.1mm","T","180.00","1uF/16V"
"C2P_6","SMD_0805_CAPC2012X145N","108.9498mm","127.1mm","108.9498mm","127.1mm","109.8499mm","127.1mm","T","180.00","1uF/16V"
"C2P_7","SMD_0805_CAPC2012X145N","108.95mm","111.1mm","108.95mm","111.1mm","109.85mm","111.1mm","T","180.00","1uF/16V"
"C2P_8","SMD_0805_CAPC2012X145N","108.9498mm","95.1mm","108.9498mm","95.1mm","109.8499mm","95.1mm","T","180.00","1uF/16V"
"C3P_4","SMD_0805_CAPC2012X145N","135.8mm","150.8mm","135.8mm","150.8mm","135.8mm","151.7mm","T","270.00","100nF/50V"
"C3P_5","SMD_0805_CAPC2012X145N","114.1998mm","147.2002mm","114.1998mm","147.2002mm","114.1998mm","146.3002mm","T","90.00","100nF/50V"
"C3P_6","SMD_0805_CAPC2012X145N","114.2mm","131.2mm","114.2mm","131.2mm","114.2mm","130.3mm","T","90.00","100nF/50V"
"C3P_7","SMD_0805_CAPC2012X145N","114.1998mm","115.2002mm","114.1998mm","115.2002mm","114.1998mm","114.3002mm","T","90.00","100nF/50V"
"C3P_8","SMD_0805_CAPC2012X145N","114.1998mm","99.2001mm","114.1998mm","99.2001mm","114.1998mm","98.3002mm","T","90.00","100nF/50V"
"C4P_4","SMD_1210_CAPC3225X279N","132.1mm","153mm","132.1mm","153mm","130.6mm","153mm","T","360.00","22uF/16V"
"C4P_5","SMD_1210_CAPC3225X279N","117.9mm","145mm","117.9mm","145mm","119.4mm","145mm","T","180.00","22uF/16V"
"C4P_6","SMD_1210_CAPC3225X279N","117.9mm","129mm","117.9mm","129mm","119.4mm","129mm","T","180.00","22uF/16V"
"C4P_7","SMD_1210_CAPC3225X279N","117.9mm","116.2mm","117.9mm","116.2mm","119.4mm","116.2mm","T","180.00","22uF/16V"
"C4P_8","SMD_1210_CAPC3225X279N","117.9mm","97.1mm","117.9mm","97.1mm","119.4mm","97.1mm","T","180.00","22uF/16V"
"C5P_4","SMD_1210_CAPC3225X279N","132.075mm","149.8mm","132.075mm","149.8mm","130.575mm","149.8mm","T","360.00","22uF/16V"
"C5P_5","SMD_1210_CAPC3225X279N","117.9mm","148.2mm","117.9mm","148.2mm","119.4mm","148.2mm","T","180.00","22uF/16V"
"C5P_6","SMD_1210_CAPC3225X279N","117.9mm","132.2mm","117.9mm","132.2mm","119.4mm","132.2mm","T","180.00","22uF/16V"
"C5P_7","SMD_1210_CAPC3225X279N","117.9mm","113mm","117.9mm","113mm","119.4mm","113mm","T","180.00","22uF/16V"
"C5P_8","SMD_1210_CAPC3225X279N","117.9mm","100.3mm","117.9mm","100.3mm","119.4mm","100.3mm","T","180.00","22uF/16V"
"C6P_4","SMD_1210_CAPC3225X279N","141.25mm","151.45mm","141.25mm","151.45mm","141.25mm","152.95mm","T","270.00","220uF"
"C6P_5","SMD_1210_CAPC3225X279N","105.4999mm","146.5501mm","105.4999mm","146.5501mm","105.4999mm","145.0501mm","T","90.00","220uF"
"C6P_6","SMD_1210_CAPC3225X279N","105.4999mm","130.5501mm","105.4999mm","130.5501mm","105.4999mm","129.0501mm","T","90.00","220uF"
"C6P_7","SMD_1210_CAPC3225X279N","105.4999mm","114.5501mm","105.4999mm","114.5501mm","105.4999mm","113.0501mm","T","90.00","220uF"
"C6P_8","SMD_1210_CAPC3225X279N","105.4999mm","98.5501mm","105.4999mm","98.5501mm","105.4999mm","97.0501mm","T","90.00","220uF"
"C7P_4","SMD_1210_CAPC3225X279N","144.5mm","151.45mm","144.5mm","151.45mm","144.5mm","152.95mm","T","270.00","220uF"
"C7P_5","SMD_1210_CAPC3225X279N","102.2499mm","146.5501mm","102.2499mm","146.5501mm","102.2499mm","145.0501mm","T","90.00","220uF"
"C7P_6","SMD_1210_CAPC3225X279N","102.2499mm","130.5501mm","102.2499mm","130.5501mm","102.2499mm","129.0501mm","T","90.00","220uF"
"C7P_7","SMD_1210_CAPC3225X279N","102.2499mm","114.5501mm","102.2499mm","114.5501mm","102.2499mm","113.0501mm","T","90.00","220uF"
"C7P_8","SMD_1210_CAPC3225X279N","102.2499mm","98.5501mm","102.2499mm","98.5501mm","102.2499mm","97.0501mm","T","90.00","220uF"
"C8P_4","SMD_1210_CAPC3225X279N","147.75mm","151.45mm","147.75mm","151.45mm","147.75mm","152.95mm","T","270.00","220uF"
"C8P_5","SMD_1210_CAPC3225X279N","108.7499mm","146.5501mm","108.7499mm","146.5501mm","108.7499mm","145.0501mm","T","90.00","220uF"
"C8P_6","SMD_1210_CAPC3225X279N","108.75mm","130.55mm","108.75mm","130.55mm","108.75mm","129.05mm","T","90.00","220uF"
"C8P_7","SMD_1210_CAPC3225X279N","108.7499mm","114.5501mm","108.7499mm","114.5501mm","108.7499mm","113.0501mm","T","90.00","220uF"
"C8P_8","SMD_1210_CAPC3225X279N","108.7499mm","98.5501mm","108.7499mm","98.5501mm","108.7499mm","97.0501mm","T","90.00","220uF"
"D1P_4","SMD_SOT23_SOT95P240X120-3N","137.1mm","154.65mm","137.1mm","154.65mm","138.05mm","155.8mm","T","270.00","BAT54C"
"D1P_5","SMD_SOT23_SOT95P240X120-3N","112.8999mm","143.3501mm","112.8999mm","143.3501mm","111.9499mm","142.2001mm","T","90.00","BAT54C"
"D1P_6","SMD_SOT23_SOT95P240X120-3N","112.9mm","127.35mm","112.9mm","127.35mm","111.95mm","126.2mm","T","90.00","BAT54C"
"D1P_7","SMD_SOT23_SOT95P240X120-3N","112.8999mm","111.3501mm","112.8999mm","111.3501mm","111.9499mm","110.2001mm","T","90.00","BAT54C"
"D1P_8","SMD_SOT23_SOT95P240X120-3N","112.8999mm","95.3501mm","112.8999mm","95.3501mm","111.9499mm","94.2001mm","T","90.00","BAT54C"
"L1P_4","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","156.25mm","149.2mm","156.25mm","149.2mm","156.25mm","144.225mm","T","90.00","SLC1480-201MLD"
"L1P_5","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","93.75mm","148.75mm","93.75mm","148.75mm","93.75mm","153.725mm","T","270.00","SLC1480-201MLD"
"L1P_6","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","93.75mm","132.8mm","93.75mm","132.8mm","93.75mm","137.775mm","T","270.00","SLC1480-201MLD"
"L1P_7","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","93.75mm","116.8mm","93.75mm","116.8mm","93.75mm","121.775mm","T","270.00","SLC1480-201MLD"
"L1P_8","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","93.75mm","100.8mm","93.75mm","100.8mm","93.75mm","105.775mm","T","270.00","SLC1480-201MLD"
"Q1P_4","SMD_SON127P615X520X100-8N","133.5005mm","145.2002mm","133.5005mm","145.2002mm","136.2505mm","143.2952mm","T","180.00","AP1RA03GMT-3"
"Q1P_5","SMD_SON127P615X520X100-8N","116.4997mm","152.8001mm","116.4997mm","152.8001mm","113.7497mm","154.7051mm","T","0.00","AP1RA03GMT-3"
"Q1P_6","SMD_SON127P615X520X100-8N","116.4997mm","136.8mm","116.4997mm","136.8mm","113.7497mm","138.705mm","T","0.00","AP1RA03GMT-3"
"Q1P_7","SMD_SON127P615X520X100-8N","116.4997mm","120.8001mm","116.4997mm","120.8001mm","113.7497mm","122.7051mm","T","0.00","AP1RA03GMT-3"
"Q1P_8","SMD_SON127P615X520X100-8N","116.4997mm","104.8001mm","116.4997mm","104.8001mm","113.7497mm","106.7051mm","T","0.00","AP1RA03GMT-3"
"Q2P_4","SMD_SON127P615X520X100-8N","140.255mm","145.45mm","140.255mm","145.45mm","142.16mm","148.2mm","T","270.00","AP1RA03GMT-3"
"Q2P_5","SMD_SON127P615X520X100-8N","109.7447mm","152.5501mm","109.7447mm","152.5501mm","107.8397mm","149.8001mm","T","90.00","AP1RA03GMT-3"
"Q2P_6","SMD_SON127P615X520X100-8N","109.7447mm","136.5501mm","109.7447mm","136.5501mm","107.8397mm","133.8001mm","T","90.00","AP1RA03GMT-3"
"Q2P_7","SMD_SON127P615X520X100-8N","109.7447mm","120.55mm","109.7447mm","120.55mm","107.8397mm","117.8mm","T","90.00","AP1RA03GMT-3"
"Q2P_8","SMD_SON127P615X520X100-8N","109.7447mm","104.5501mm","109.7447mm","104.5501mm","107.8397mm","101.8001mm","T","90.00","AP1RA03GMT-3"
"Q3P_4","SMD_SON127P615X520X100-8N","146.5mm","145.45mm","146.5mm","145.45mm","148.405mm","148.2mm","T","270.00","AP1RA03GMT-3"
"Q3P_5","SMD_SON127P615X520X100-8N","103.4999mm","152.5501mm","103.4999mm","152.5501mm","101.5949mm","149.8001mm","T","90.00","AP1RA03GMT-3"
"Q3P_6","SMD_SON127P615X520X100-8N","103.4999mm","136.5501mm","103.4999mm","136.5501mm","101.5949mm","133.8001mm","T","90.00","AP1RA03GMT-3"
"Q3P_7","SMD_SON127P615X520X100-8N","103.4999mm","120.5501mm","103.4999mm","120.5501mm","101.5949mm","117.8001mm","T","90.00","AP1RA03GMT-3"
"Q3P_8","SMD_SON127P615X520X100-8N","103.5mm","104.55mm","103.5mm","104.55mm","101.595mm","101.8mm","T","90.00","AP1RA03GMT-3"
"U1P_4","SMD_DFN16166SON50P161X161X60-9N_-_LTC4449","138mm","151mm","138mm","151mm","137.325mm","149.6mm","T","90.00","LTC 4449"
"U1P_5","SMD_DFN16166SON50P161X161X60-9N_-_LTC4449","112.0001mm","147.0001mm","112.0001mm","147.0001mm","112.6751mm","148.4001mm","T","270.00","LTC 4449"
"U1P_6","SMD_DFN16166SON50P161X161X60-9N_-_LTC4449","111.9999mm","131.0001mm","111.9999mm","131.0001mm","112.6749mm","132.4001mm","T","270.00","LTC 4449"
"U1P_7","SMD_DFN16166SON50P161X161X60-9N_-_LTC4449","112.0001mm","115.0001mm","112.0001mm","115.0001mm","112.6751mm","116.4001mm","T","270.00","LTC 4449"
"U1P_8","SMD_DFN16166SON50P161X161X60-9N_-_LTC4449","112mm","99mm","112mm","99mm","112.675mm","100.4mm","T","270.00","LTC 4449"
"J5","SMD_BGA900_FAN","45mm","205mm","45mm","205mm","5mm","165mm","T","0.00","BGA FAN"
"J6","SMD_BGA900_FAN","205mm","205mm","205mm","205mm","165mm","245mm","T","0.00","BGA FAN"
"J7","SMD_BGA900_FAN","205mm","45mm","205mm","45mm","165mm","5mm","T","0.00","BGA FAN"
"J8","SMD_BGA900_FAN","45mm","45mm","45mm","45mm","5mm","85mm","T","0.00","BGA FAN"
"CM_1","SMD_1210_CAPC3225X279N","70mm","209mm","70mm","209mm","68.5mm","209mm","T","360.00","1uF"
"CM_2","SMD_1210_CAPC3225X279N","70mm","201mm","70mm","201mm","68.5mm","201mm","T","360.00","1uF"
"CM_3","SMD_1210_CAPC3225X279N","41mm","180mm","41mm","180mm","41mm","181.5mm","T","270.00","1uF"
"CM_4","SMD_1210_CAPC3225X279N","70mm","197mm","70mm","197mm","68.5mm","197mm","T","360.00","1uF"
"CM_5","SMD_1210_CAPC3225X279N","33mm","20mm","33mm","20mm","33mm","21.5mm","T","270.00","1uF"
"CM_6","SMD_1210_CAPC3225X279N","70mm","193mm","70mm","193mm","68.5mm","193mm","T","360.00","1uF"
"CM_7","SMD_1210_CAPC3225X279N","80mm","148mm","80mm","148mm","80mm","146.5mm","T","90.00","1uF"
"CM_8","SMD_1210_CAPC3225X279N","20mm","221mm","20mm","221mm","21.5mm","221mm","T","180.00","1uF"
"CM_9","SMD_1210_CAPC3225X279N","53mm","20mm","53mm","20mm","53mm","21.5mm","T","270.00","1uF"
"CM_10","SMD_1210_CAPC3225X279N","29mm","180mm","29mm","180mm","29mm","181.5mm","T","270.00","1uF"
"CM_11","SMD_1210_CAPC3225X279N","70mm","33mm","70mm","33mm","68.5mm","33mm","T","360.00","1uF"
"CM_12","SMD_1210_CAPC3225X279N","61mm","180mm","61mm","180mm","61mm","181.5mm","T","270.00","1uF"
"CM_13","SMD_1210_CAPC3225X279N","70mm","221mm","70mm","221mm","68.5mm","221mm","T","360.00","1uF"
"CM_14","SMD_1210_CAPC3225X279N","20mm","189mm","20mm","189mm","21.5mm","189mm","T","180.00","1uF"
"CM_15","SMD_1210_CAPC3225X279N","70mm","189mm","70mm","189mm","68.5mm","189mm","T","360.00","1uF"
"CM_16","SMD_1210_CAPC3225X279N","20mm","193mm","20mm","193mm","21.5mm","193mm","T","180.00","1uF"
"CM_17","SMD_1210_CAPC3225X279N","189mm","230mm","189mm","230mm","189mm","228.5mm","T","90.00","1uF"
"CM_18","SMD_1210_CAPC3225X279N","20mm","197mm","20mm","197mm","21.5mm","197mm","T","180.00","1uF"
"CM_19","SMD_1210_CAPC3225X279N","180mm","201mm","180mm","201mm","181.5mm","201mm","T","180.00","1uF"
"CM_20","SMD_1210_CAPC3225X279N","20mm","201mm","20mm","201mm","21.5mm","201mm","T","180.00","1uF"
"CM_21","SMD_1210_CAPC3225X279N","20mm","209mm","20mm","209mm","21.5mm","209mm","T","180.00","1uF"
"CM_22","SMD_1210_CAPC3225X279N","20mm","205mm","20mm","205mm","21.5mm","205mm","T","180.00","1uF"
"CM_23","SMD_1210_CAPC3225X279N","20mm","213mm","20mm","213mm","21.5mm","213mm","T","180.00","1uF"
"CM_24","SMD_1210_CAPC3225X279N","20mm","217mm","20mm","217mm","21.5mm","217mm","T","180.00","1uF"
"CM_25","SMD_1210_CAPC3225X279N","180mm","193mm","180mm","193mm","181.5mm","193mm","T","180.00","1uF"
"CM_26","SMD_1210_CAPC3225X279N","180mm","197mm","180mm","197mm","181.5mm","197mm","T","180.00","1uF"
"CM_27","SMD_1210_CAPC3225X279N","180mm","205mm","180mm","205mm","181.5mm","205mm","T","180.00","1uF"
"CM_28","SMD_1210_CAPC3225X279N","180mm","209mm","180mm","209mm","181.5mm","209mm","T","180.00","1uF"
"CM_29","SMD_1210_CAPC3225X279N","180mm","213mm","180mm","213mm","181.5mm","213mm","T","180.00","1uF"
"CM_30","SMD_1210_CAPC3225X279N","180mm","217mm","180mm","217mm","181.5mm","217mm","T","180.00","1uF"
"CM_31","SMD_1210_CAPC3225X279N","217mm","180mm","217mm","180mm","217mm","181.5mm","T","270.00","1uF"
"CM_32","SMD_1210_CAPC3225X279N","213mm","180mm","213mm","180mm","213mm","181.5mm","T","270.00","1uF"
"CM_33","SMD_1210_CAPC3225X279N","209mm","180mm","209mm","180mm","209mm","181.5mm","T","270.00","1uF"
"CM_34","SMD_1210_CAPC3225X279N","205mm","180mm","205mm","180mm","205mm","181.5mm","T","270.00","1uF"
"CM_35","SMD_1210_CAPC3225X279N","201mm","180mm","201mm","180mm","201mm","181.5mm","T","270.00","1uF"
"CM_36","SMD_1210_CAPC3225X279N","197mm","180mm","197mm","180mm","197mm","181.5mm","T","270.00","1uF"
"CM_37","SMD_1210_CAPC3225X279N","193mm","180mm","193mm","180mm","193mm","181.5mm","T","270.00","1uF"
"CM_38","SMD_1210_CAPC3225X279N","170mm","150mm","170mm","150mm","170mm","151.5mm","T","270.00","1uF"
"CM_39","SMD_1210_CAPC3225X279N","180mm","221mm","180mm","221mm","181.5mm","221mm","T","180.00","1uF"
"CM_40","SMD_1210_CAPC3225X279N","180mm","189mm","180mm","189mm","181.5mm","189mm","T","180.00","1uF"
"CM_41","SMD_1210_CAPC3225X279N","197mm","230mm","197mm","230mm","197mm","228.5mm","T","90.00","1uF"
"CM_42","SMD_1210_CAPC3225X279N","189mm","180mm","189mm","180mm","189mm","181.5mm","T","270.00","1uF"
"CM_43","SMD_1210_CAPC3225X279N","221mm","230mm","221mm","230mm","221mm","228.5mm","T","90.00","1uF"
"CM_44","SMD_1210_CAPC3225X279N","221mm","180mm","221mm","180mm","221mm","181.5mm","T","270.00","1uF"
"CM_45","SMD_1210_CAPC3225X279N","193mm","230mm","193mm","230mm","193mm","228.5mm","T","90.00","1uF"
"CM_46","SMD_1210_CAPC3225X279N","201mm","230mm","201mm","230mm","201mm","228.5mm","T","90.00","1uF"
"CM_47","SMD_1210_CAPC3225X279N","205mm","230mm","205mm","230mm","205mm","228.5mm","T","90.00","1uF"
"CM_48","SMD_1210_CAPC3225X279N","209mm","230mm","209mm","230mm","209mm","228.5mm","T","90.00","1uF"
"CM_49","SMD_1210_CAPC3225X279N","213mm","230mm","213mm","230mm","213mm","228.5mm","T","90.00","1uF"
"CM_50","SMD_1210_CAPC3225X279N","217mm","230mm","217mm","230mm","217mm","228.5mm","T","90.00","1uF"
"CM_51","SMD_1210_CAPC3225X279N","193mm","70mm","193mm","70mm","193mm","68.5mm","T","90.00","1uF"
